Index,Description,Duration,Amount,TRPS,Rating,Echelon,Date,Listing,Lombard,Liquidity,EUR,RUB,USD
XS0800817073,VEFNC  6.025 07/05/22,0.602,1000000000.0,10.0,7,1,2021-11-01,3.0,1,0.4971755826646514,0,0,1
XS0830192711,STGPN  4.375 09/19/22 MTN,0.812,1500000000.0,10.0,8,1,2021-11-01,3.0,1,0.5657593249709882,0,0,1
XS2183144810,AFHDS  2.700 06/11/23 MTN,1.5219999999999998,350000000.0,10.0,6,1,2021-11-01,3.0,0,0.2377749279916906,1,0,0
XS0861981180,ROSNI  4.199 03/06/22 MTN,0.28600000000000003,2000000000.0,10.0,7,1,2021-11-01,3.0,1,0.541685511497636,0,0,1
XS1622146758,MMCFN  3.849 04/08/22 '22,0.375,500000000.0,10.0,7,1,2021-11-01,-1.0,0,0.0,0,0,1
XS1691350455,RUCAM  8.125 09/28/22 '22,0.8280000000000001,20000000000.0,10.0,7,1,2021-11-01,-1.0,0,0.0,0,1,0
XS0743596040,STSBC  6.125 02/07/22 MTN,0.206,1500000000.0,10.0,7,1,2021-11-01,3.0,1,0.2345751104262708,0,0,1
XS1634369067,BYGV   6.875 02/28/23,1.214,800000000.0,10.0,2,2,2021-11-01,3.0,0,0.3519154237216167,0,0,1
XS2243631095,GAZFI  4.599 Perp     '25 FRN,3.592,1400000000.0,9.0,6,1,2021-11-01,3.0,0,0.4631000701626517,0,0,1
XS1951067039,CBOMF  5.150 02/20/24,2.105,327228000.0,10.0,5,2,2021-11-01,3.0,0,0.5167456171675713,1,0,0
XS2099763075,CBOMF  4.700 01/29/25,2.9560000000000004,541000000.0,9.0,5,2,2021-11-01,3.0,0,0.4758239153925263,0,0,1
XS1533915721,EVRE   5.375 03/20/23,1.287,750000000.0,10.0,6,1,2021-11-01,3.0,0,0.4772856227632384,0,0,1
RU000A0JWV63,FASPM 14.250 Perp     '26,3.6860000000000004,5000000000.0,6.0,6,2,2021-11-01,3.0,0,0.4837303954001447,0,1,0
RU000A0JVUK8,AFKS   9.750 09/30/25 PUT,0.375,5000000000.0,9.0,5,2,2021-11-01,3.0,1,0.4405781133594641,0,1,0
RU000A0JWYQ5,AFKS   6.350 10/30/26 PUT,4.2860000000000005,6500000000.0,9.0,5,2,2021-11-01,3.0,1,0.3707124960724593,0,1,0
RU000A100V79,TCSX   8.250 09/12/29 PUT,5.817,10000000000.0,9.0,5,2,2021-11-01,1.0,0,0.503850615987701,0,1,0
RU000A0JXVE5,SVYIN  8.900 07/05/22,0.595,20000000000.0,9.0,6,1,2021-11-01,3.0,0,0.4736648805304967,0,1,0
RU000A101616,FASPM  5.000 Perp     '25,18.707,150000000.0,8.0,6,1,2021-11-01,3.0,0,0.4718931705489955,1,0,0
RU000A0JX2F6,ROSB   6.550 12/20/26 PUT,1.036,5000000000.0,8.0,7,1,2021-11-01,2.0,1,0.27385683498716096,0,1,0
RU000A0JTM36,BANE   5.500 01/31/23 PUT,1.151,10000000000.0,9.0,7,1,2021-11-01,1.0,1,0.3714739305496084,0,1,0
RU000A0JTM51,BANE   5.500 01/31/23 PUT,1.151,5000000000.0,9.0,7,1,2021-11-01,1.0,1,0.2961343167970999,0,1,0
RU000A101MZ4,IIB    6.750 05/16/23,1.4169999999999998,7000000000.0,6.0,10,3,2021-11-01,3.0,0,0.2369918229862752,0,1,0
RU000A0ZZZN8,SVKBK 10.350 12/21/21,0.079,750000000.0,8.0,6,1,2021-11-01,3.0,0,0.4456412991757975,0,1,0
RU000A1023K1,AFKS   6.700 08/26/30 PUT,6.58,10000000000.0,9.0,5,2,2021-11-01,1.0,1,0.500040535061854,0,1,0
RU000A102GY7,HEDTR  6.450 12/11/23,1.911,4000000000.0,8.0,6,1,2021-11-01,3.0,0,0.4501512205787477,0,1,0
RU000A102RF3,PPFGP  6.850 02/06/26 PUT,2.074,5000000000.0,8.0,5,2,2021-11-01,1.0,0,0.4978173028609029,0,1,0
RU000A103QH9,ETALO  9.100 09/15/26,3.193,10000000000.0,7.0,1,3,2021-11-01,2.0,0,0.5758216730222571,0,1,0
RU000A103RD6,FASPM  8.000 11/15/24,2.699,10000000000.0,7.0,7,2,2021-11-01,1.0,0,0.4370119145661713,0,1,0
RU000A0JW1P8,GTLK   6.890 12/16/25 PUT,1.042,4000000000.0,8.0,6,1,2021-11-01,1.0,1,0.4826951119197788,0,1,0
RU000A0ZYNY4,GTLK   6.250 12/31/32 FRN PUT,7.255,10000000000.0,8.0,6,1,2021-11-01,1.0,1,0.4752639493914652,0,1,0
RU000A0ZYR91,GTLK   7.400 01/18/33 FRN PUT,7.101,10000000000.0,9.0,6,1,2021-11-01,1.0,1,0.467249558572082,0,1,0
RU000A0ZZ1J8,GTLK   7.350 03/18/33 PUT,7.595,10000000000.0,9.0,6,1,2021-11-01,1.0,1,0.44702468704215104,0,1,0
RU000A0JVA10,GTLK   7.980 03/06/25 PUT,1.6680000000000001,5000000000.0,8.0,6,1,2021-11-01,1.0,1,0.4334224989783884,0,1,0
RU000A0JVVA7,FASPM 12.500 10/13/22,0.8590000000000001,9000000000.0,8.0,8,1,2021-11-01,1.0,1,0.3961730363443372,0,1,0
RU000A0JTVJ2,FASPM  8.300 04/11/23 PUT,0.392,10000000000.0,7.0,6,2,2021-11-01,2.0,1,0.5279112277538034,0,1,0
RU000A100VX2,INOFC  7.900 09/26/29 PUT,5.905,7000000000.0,7.0,7,2,2021-11-01,3.0,0,0.3929019628017005,0,1,0
RU000A101D13,AFKS   7.100 01/26/23,1.127,10000000000.0,8.0,5,2,2021-11-01,2.0,0,0.5008442798849679,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,1.005,15000000000.0,9.0,8,1,2021-11-01,3.0,1,0.5344861342419654,0,1,0
RU000A101KK0,FASPM  6.750 03/26/24 PUT,2.154,6500000000.0,7.0,8,3,2021-11-01,3.0,0,0.4163240264338697,0,1,0
RU000A101S81,UNCRS  6.500 05/28/30 PUT,6.4620000000000015,10000000000.0,7.0,4,2,2021-11-01,2.0,0,0.4913275948573098,0,1,0
RU000A0JTLJ3,USMHD  7.650 01/27/23 PUT,1.123,5000000000.0,9.0,7,1,2021-11-01,2.0,1,0.18287537964992706,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,1.123,5000000000.0,8.0,7,1,2021-11-01,2.0,1,0.2718989006015289,0,1,0
RU000A102Y58,BRSSD  9.600 04/01/24,2.11,6000000000.0,8.0,3,2,2021-11-01,3.0,0,0.5452236738923382,0,1,0
RU000A0JS5R1,VNESH  6.200 03/17/22 PUT,0.315,5000000000.0,6.0,3,3,2021-11-01,3.0,1,0.0,0,1,0
RU000A0JS603,VNESH  6.250 08/11/22 PUT,0.7020000000000001,5000000000.0,8.0,3,2,2021-11-01,3.0,1,0.4830478387660166,0,1,0
RU000A0JXSF8,TRMK   7.600 05/21/27 PUT,4.409,10000000000.0,7.0,3,3,2021-11-01,2.0,0,0.4321806579480269,0,1,0
RU000A101616,FASPM  5.000 Perp     '25,19.418,150000000.0,8.0,6,1,2021-12-01,3.0,0,0.4899063881457298,1,0,0
XS2159874002,LKOH   3.875 05/06/30,7.235,1500000000.0,10.0,8,1,2021-12-01,3.0,0,0.5495619249482028,0,0,1
XS2134628069,MMCFN  2.550 09/11/25 '25,3.56,500000000.0,10.0,7,1,2021-12-01,3.0,0,0.4543875225981872,0,0,1
XS2291819980,GAZFI  2.950 01/27/29 MTN,6.379,2000000000.0,10.0,8,1,2021-12-01,3.0,0,0.4877707709846351,0,0,1
XS0810596832,VTBR   9.500 Perp     '22 FRN,0.95,2250000000.0,10.0,7,1,2021-12-01,3.0,0,0.5760379706784386,0,0,1
XS2252958751,VON    3.375 11/25/27 '27 MTN,5.416,1250000000.0,9.0,6,1,2021-12-01,-1.0,0,0.0,0,0,1
XS2384475930,CBOMF  3.875 09/21/26 '26,4.345,500000000.0,9.0,5,2,2021-12-01,3.0,0,0.5391523823355516,0,0,1
XS2401571448,LKOH   2.800 04/26/27 '27,4.99,1150000000.0,8.0,8,1,2021-12-01,-1.0,0,0.0,0,0,1
XS1433454243,FLOT   5.375 06/16/23,1.462,498427000.0,10.0,7,1,2021-12-01,3.0,0,0.4398034283778017,0,0,1
XS1759468967,UNCRS  4.850 02/01/23,1.09,500000000.0,8.0,3,2,2021-12-01,-1.0,0,0.0,0,0,1
XS1400710726,VON    7.250 04/26/23 '23,1.077,700000000.0,10.0,5,2,2021-12-01,-1.0,0,0.0,0,0,1
XS1772800204,DMAIR  5.075 02/15/23 '22,0.89,204719000.0,10.0,5,2,2021-12-01,3.0,0,0.4266005036864969,0,0,1
XS2010044548,CPPFD  4.500 09/19/24 '24,2.376,300000000.0,9.0,4,2,2021-12-01,-1.0,0,0.0,0,0,1
XS2010044381,GTEPT  4.949 02/18/26,3.77,550000000.0,10.0,5,2,2021-12-01,3.0,1,0.4736593928182821,0,0,1
XS2063279959,ALFAB  5.950 04/15/30 '25 FRN,3.043,850000000.0,9.0,5,2,2021-12-01,3.0,0,0.539531776471298,0,0,1
XS2124187571,GAZFI  3.250 02/25/30 MTN,7.1739999999999995,2000000000.0,10.0,8,1,2021-12-01,3.0,1,0.5996273718642133,0,0,1
XS0841671000,SGEEL  5.900 10/17/22 MTN,0.8190000000000001,634051000.0,10.0,8,1,2021-12-01,3.0,1,0.0,0,0,1
XS0800817073,VEFNC  6.025 07/05/22,0.5379999999999999,1000000000.0,10.0,7,1,2021-12-01,3.0,1,0.4669548759115999,0,0,1
XS0830192711,STGPN  4.375 09/19/22 MTN,0.748,1500000000.0,10.0,8,1,2021-12-01,3.0,1,0.49101812666567696,0,0,1
XS2183144810,AFHDS  2.700 06/11/23 MTN,1.459,350000000.0,10.0,6,1,2021-12-01,3.0,0,0.0,1,0,0
XS0861981180,ROSNI  4.199 03/06/22 MTN,0.222,2000000000.0,10.0,7,1,2021-12-01,3.0,1,0.6207797017439014,0,0,1
XS1622146758,MMCFN  3.849 04/08/22 '22,0.311,500000000.0,10.0,7,1,2021-12-01,-1.0,0,0.0,0,0,1
XS0743596040,STSBC  6.125 02/07/22 MTN,0.14200000000000002,1500000000.0,10.0,7,1,2021-12-01,3.0,1,0.3430953707648517,0,0,1
XS1634369067,BYGV   6.875 02/28/23,1.15,800000000.0,10.0,2,2,2021-12-01,3.0,0,0.3913309802982883,0,0,1
XS2243631095,GAZFI  4.599 Perp     '25 FRN,3.523,1400000000.0,9.0,6,1,2021-12-01,3.0,0,0.4949205049129874,0,0,1
XS1951067039,CBOMF  5.150 02/20/24,2.04,327228000.0,10.0,5,2,2021-12-01,3.0,0,0.44366527226260216,1,0,0
XS2099763075,CBOMF  4.700 01/29/25,2.89,541000000.0,9.0,5,2,2021-12-01,3.0,0,0.4568075947649349,0,0,1
XS1533915721,EVRE   5.375 03/20/23,1.2229999999999999,750000000.0,10.0,6,1,2021-12-01,3.0,0,0.4577324973337013,0,0,1
XS2239639433,VKCO   1.625 10/01/25 CVT,0.0,400000000.0,7.0,6,2,2021-12-01,-1.0,0,0.0,0,0,1
RU000A0JWV63,FASPM 14.250 Perp     '26,3.602,5000000000.0,7.0,6,2,2021-12-01,3.0,0,0.4597768626100943,0,1,0
RU000A0JVUK8,AFKS   9.750 09/30/25 PUT,0.309,5000000000.0,9.0,5,2,2021-12-01,3.0,1,0.5364685519787777,0,1,0
RU000A0JWYQ5,AFKS   6.350 10/30/26 PUT,4.215,6500000000.0,9.0,5,2,2021-12-01,3.0,1,0.4742739352297736,0,1,0
RU000A100V79,TCSX   8.250 09/12/29 PUT,5.74,10000000000.0,9.0,5,2,2021-12-01,1.0,0,0.5377469722736276,0,1,0
RU000A0JXVE5,SVYIN  8.900 07/05/22,0.529,20000000000.0,9.0,6,1,2021-12-01,3.0,0,0.4414896891369962,0,1,0
RU000A0JX2F6,ROSB   6.550 12/20/26 PUT,0.973,5000000000.0,8.0,7,1,2021-12-01,2.0,1,0.2887846231396677,0,1,0
RU000A0JTM36,BANE   5.500 01/31/23 PUT,1.089,10000000000.0,9.0,7,1,2021-12-01,1.0,1,0.41992293792823865,0,1,0
RU000A0JTM51,BANE   5.500 01/31/23 PUT,1.0859999999999999,5000000000.0,9.0,7,1,2021-12-01,1.0,1,0.30789042730075483,0,1,0
RU000A101MZ4,IIB    6.750 05/16/23,1.354,7000000000.0,6.0,10,3,2021-12-01,3.0,0,0.0,0,1,0
RU000A0ZZZN8,SVKBK 10.350 12/21/21,0.016,750000000.0,8.0,6,1,2021-12-01,3.0,0,0.4731858744273141,0,1,0
RU000A1023K1,AFKS   6.700 08/26/30 PUT,6.494,10000000000.0,9.0,5,2,2021-12-01,1.0,1,0.4392543181383452,0,1,0
RU000A102GY7,HEDTR  6.450 12/11/23,1.878,4000000000.0,7.0,6,2,2021-12-01,3.0,0,0.4243021100435147,0,1,0
RU000A102RF3,PPFGP  6.850 02/06/26 PUT,2.008,5000000000.0,8.0,5,2,2021-12-01,1.0,0,0.4464378776046439,0,1,0
RU000A103QH9,ETALO  9.100 09/15/26,3.1210000000000004,10000000000.0,7.0,1,3,2021-12-01,2.0,0,0.5230098088172055,0,1,0
RU000A103RD6,FASPM  8.000 11/15/24,2.635,10000000000.0,7.0,7,2,2021-12-01,1.0,0,0.3573436148613204,0,1,0
RU000A0JW1P8,GTLK   6.890 12/16/25 PUT,0.976,4000000000.0,8.0,6,1,2021-12-01,1.0,1,0.4371233580402079,0,1,0
RU000A0ZYNY4,GTLK   6.250 12/31/32 FRN PUT,6.996,10000000000.0,8.0,6,1,2021-12-01,1.0,1,0.5329710202179823,0,1,0
RU000A0ZYR91,GTLK   7.400 01/18/33 FRN PUT,6.785,10000000000.0,9.0,6,1,2021-12-01,1.0,1,0.5915093934650574,0,1,0
RU000A0ZZ1J8,GTLK   7.350 03/18/33 PUT,7.48,10000000000.0,9.0,6,1,2021-12-01,1.0,1,0.4608810196799232,0,1,0
RU000A0JVA10,GTLK   7.980 03/06/25 PUT,1.634,5000000000.0,8.0,6,1,2021-12-01,1.0,1,0.4076893221214434,0,1,0
RU000A0JVVA7,FASPM 12.500 10/13/22,0.7929999999999999,9000000000.0,8.0,8,1,2021-12-01,1.0,1,0.4013058719199742,0,1,0
RU000A0JTVJ2,FASPM  8.300 04/11/23 PUT,0.326,10000000000.0,8.0,6,1,2021-12-01,2.0,1,0.5113269396824739,0,1,0
RU000A100VX2,INOFC  7.900 09/26/29 PUT,5.855,7000000000.0,7.0,7,2,2021-12-01,3.0,0,0.4199634181669288,0,1,0
RU000A101D13,AFKS   7.100 01/26/23,1.06,10000000000.0,8.0,5,2,2021-12-01,2.0,0,0.5375606749962926,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,0.975,15000000000.0,9.0,8,1,2021-12-01,3.0,1,0.5371953033795497,0,1,0
RU000A101KK0,FASPM  6.750 03/26/24 PUT,2.0469999999999997,6500000000.0,8.0,8,1,2021-12-01,3.0,0,0.4605857806420415,0,1,0
XS1946883342,ALFAB  9.350 08/06/22 MTN,0.617,10000000000.0,9.0,7,1,2021-12-01,-1.0,0,0.0,0,1,0
RU000A101S81,UNCRS  6.500 05/28/30 PUT,6.492999999999999,10000000000.0,7.0,3,3,2021-12-01,2.0,0,0.4694113142218494,0,1,0
XS1691350455,RUCAM  8.125 09/28/22 '22,0.764,20000000000.0,10.0,7,1,2021-12-01,-1.0,0,0.0,0,1,0
RU000A0JTLJ3,USMHD  7.650 01/27/23 PUT,1.057,5000000000.0,8.0,7,1,2021-12-01,2.0,1,0.24851614134937944,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,1.057,5000000000.0,8.0,7,1,2021-12-01,2.0,1,0.2482593481442169,0,1,0
RU000A102Y58,BRSSD  9.600 04/01/24,2.0380000000000003,6000000000.0,7.0,4,2,2021-12-01,3.0,0,0.512226830053983,0,1,0
RU000A0JS5R1,VNESH  6.200 03/17/22 PUT,0.249,5000000000.0,6.0,3,3,2021-12-01,3.0,1,0.0,0,1,0
RU000A0JS603,VNESH  6.250 08/11/22 PUT,0.637,5000000000.0,8.0,3,2,2021-12-01,3.0,1,0.230872091666024,0,1,0
RU000A0JXSF8,TRMK   7.600 05/21/27 PUT,4.513,10000000000.0,7.0,3,3,2021-12-01,2.0,0,0.4482269029937518,0,1,0
RU000A102CL3,RUGV   1.850 11/20/32,9.98,1250000000.0,8.0,7,1,2021-12-01,1.0,0,0.396898782515924,1,0,0
RU000A101616,FASPM  5.000 Perp     '25,19.322,150000000.0,7.0,6,2,2022-01-01,3.0,0,0.4567130339881673,1,0,0
XS2159874002,LKOH   3.875 05/06/30,7.0889999999999995,1500000000.0,10.0,8,1,2022-01-01,3.0,0,0.5242205580130861,0,0,1
XS2134628069,MMCFN  2.550 09/11/25 '25,3.4610000000000003,500000000.0,10.0,7,1,2022-01-01,3.0,0,0.4604283403774173,0,0,1
XS2291819980,GAZFI  2.950 01/27/29 MTN,6.2520000000000024,2000000000.0,10.0,8,1,2022-01-01,3.0,0,0.4822639616535443,0,0,1
XS0810596832,VTBR   9.500 Perp     '22 FRN,0.853,2250000000.0,10.0,7,1,2022-01-01,3.0,0,0.6363505798822231,0,0,1
XS2252958751,VON    3.375 11/25/27 '27 MTN,5.306,1250000000.0,9.0,6,1,2022-01-01,-1.0,0,0.0,0,0,1
XS2384475930,CBOMF  3.875 09/21/26 '26,4.224,500000000.0,9.0,5,2,2022-01-01,3.0,0,0.5547294355242215,0,0,1
XS2401571448,LKOH   2.800 04/26/27 '27,4.886,1150000000.0,9.0,8,1,2022-01-01,3.0,0,0.0,0,0,1
XS2401571521,LKOH   3.600 10/26/31 '31,8.176,1150000000.0,9.0,8,1,2022-01-01,3.0,0,0.0,0,0,1
XS2010027451,GTEPT  4.349 02/27/29,6.07,600000000.0,8.0,5,2,2022-01-01,-1.0,0,0.0,0,0,1
XS1433454243,FLOT   5.375 06/16/23,1.365,498427000.0,10.0,7,1,2022-01-01,3.0,0,0.30320751576675303,0,0,1
XS1759468967,UNCRS  4.850 02/01/23,0.998,500000000.0,8.0,3,2,2022-01-01,-1.0,0,0.0,0,0,1
XS1400710726,VON    7.250 04/26/23 '23,0.98,700000000.0,10.0,5,2,2022-01-01,-1.0,0,0.0,0,0,1
XS1772800204,DMAIR  5.075 02/15/23 '22,0.792,204719000.0,10.0,5,2,2022-01-01,3.0,0,0.34664933915845675,0,0,1
XS2010044548,CPPFD  4.500 09/19/24 '24,2.5,300000000.0,9.0,4,2,2022-01-01,3.0,0,0.0,0,0,1
XS2010044381,GTEPT  4.949 02/18/26,3.671,550000000.0,10.0,5,2,2022-01-01,3.0,1,0.4607196990302855,0,0,1
XS2063279959,ALFAB  5.950 04/15/30 '25 FRN,2.94,850000000.0,10.0,5,2,2022-01-01,3.0,0,0.5187435032346102,0,0,1
XS2124187571,GAZFI  3.250 02/25/30 MTN,7.037999999999999,2000000000.0,10.0,8,1,2022-01-01,3.0,1,0.5819814560746426,0,0,1
XS0841671000,SGEEL  5.900 10/17/22 MTN,0.725,634051000.0,10.0,8,1,2022-01-01,3.0,1,0.0,0,0,1
XS0800817073,VEFNC  6.025 07/05/22,0.456,1000000000.0,10.0,7,1,2022-01-01,3.0,1,0.435671960370951,0,0,1
XS0830192711,STGPN  4.375 09/19/22 MTN,0.65,1500000000.0,10.0,8,1,2022-01-01,3.0,1,0.4671939043134085,0,0,1
XS2183144810,AFHDS  2.700 06/11/23 MTN,1.36,350000000.0,10.0,6,1,2022-01-01,3.0,0,0.0,1,0,0
XS0861981180,ROSNI  4.199 03/06/22 MTN,0.125,2000000000.0,10.0,7,1,2022-01-01,3.0,1,0.6014780830981793,0,0,1
XS1622146758,MMCFN  3.849 04/08/22 '22,0.214,500000000.0,10.0,7,1,2022-01-01,-1.0,0,0.0,0,0,1
XS0743596040,STSBC  6.125 02/07/22 MTN,0.044000000000000004,1500000000.0,10.0,7,1,2022-01-01,3.0,1,0.3441363719877836,0,0,1
XS1634369067,BYGV   6.875 02/28/23,1.053,800000000.0,10.0,2,2,2022-01-01,3.0,0,0.33006576090699835,0,0,1
XS2243631095,GAZFI  4.599 Perp     '25 FRN,3.4170000000000003,1400000000.0,9.0,6,1,2022-01-01,3.0,0,0.4199112446389211,0,0,1
XS1951067039,CBOMF  5.150 02/20/24,1.9409999999999998,327228000.0,10.0,5,2,2022-01-01,3.0,0,0.42498722527881466,1,0,0
XS2099763075,CBOMF  4.700 01/29/25,2.7840000000000003,541000000.0,10.0,5,2,2022-01-01,3.0,0,0.4234797365389543,0,0,1
XS1533915721,EVRE   5.375 03/20/23,1.126,750000000.0,10.0,6,1,2022-01-01,3.0,0,0.4258695931393979,0,0,1
XS0842078536,STTVB  6.950 10/17/22,0.722,1412116000.0,10.0,7,1,2022-01-01,-1.0,0,0.0,0,0,1
RU000A0JWV63,FASPM 14.250 Perp     '26,3.513,5000000000.0,6.0,6,2,2022-01-01,3.0,0,0.4489275681717837,0,1,0
RU000A0JVUK8,AFKS   9.750 09/30/25 PUT,0.213,5000000000.0,9.0,5,2,2022-01-01,3.0,1,0.4116900998784516,0,1,0
RU000A0JWYQ5,AFKS   6.350 10/30/26 PUT,4.122,6500000000.0,9.0,5,2,2022-01-01,3.0,1,0.4715492599551942,0,1,0
RU000A100V79,TCSX   8.250 09/12/29 PUT,5.651,10000000000.0,9.0,5,2,2022-01-01,1.0,0,0.5799908160652565,0,1,0
RU000A0JXVE5,SVYIN  8.900 07/05/22,0.455,20000000000.0,9.0,6,1,2022-01-01,3.0,0,0.4547590378916505,0,1,0
RU000A0JX2F6,ROSB   6.550 12/20/26 PUT,0.909,5000000000.0,7.0,7,2,2022-01-01,2.0,1,0.25634631937182306,0,1,0
RU000A0JTM36,BANE   5.500 01/31/23 PUT,0.993,10000000000.0,9.0,7,1,2022-01-01,1.0,1,0.508596916249958,0,1,0
RU000A0JTM51,BANE   5.500 01/31/23 PUT,0.99,5000000000.0,9.0,7,1,2022-01-01,1.0,1,0.5286418706660995,0,1,0
RU000A101MZ4,IIB    6.750 05/16/23,1.258,7000000000.0,6.0,10,3,2022-01-01,3.0,0,0.0,0,1,0
RU000A1023K1,AFKS   6.700 08/26/30 PUT,6.3950000000000005,10000000000.0,9.0,5,2,2022-01-01,1.0,1,0.4764997097686728,0,1,0
RU000A102GY7,HEDTR  6.450 12/11/23,1.7819999999999998,4000000000.0,7.0,6,2,2022-01-01,3.0,0,0.45017478471340777,0,1,0
RU000A102RF3,PPFGP  6.850 02/06/26 PUT,1.911,5000000000.0,8.0,5,2,2022-01-01,1.0,0,0.5011149257432381,0,1,0
RU000A103QH9,ETALO  9.100 09/15/26,3.094,10000000000.0,6.0,1,3,2022-01-01,2.0,0,0.4831035844344777,0,1,0
RU000A103RD6,FASPM  8.000 11/15/24,2.536,10000000000.0,7.0,7,2,2022-01-01,1.0,0,0.3871679453666014,0,1,0
RU000A0JW1P8,GTLK   6.890 12/16/25 PUT,0.897,4000000000.0,8.0,6,1,2022-01-01,1.0,1,0.4851871677727991,0,1,0
RU000A0ZYNY4,GTLK   9.250 12/31/32 FRN PUT,6.7810000000000015,10000000000.0,8.0,6,1,2022-01-01,1.0,1,0.5173561850807917,0,1,0
RU000A0ZYR91,GTLK   7.400 01/18/33 FRN PUT,6.5310000000000015,10000000000.0,9.0,6,1,2022-01-01,1.0,1,0.5876707358721298,0,1,0
RU000A0ZZ1J8,GTLK   7.350 03/18/33 PUT,7.502999999999999,10000000000.0,9.0,6,1,2022-01-01,1.0,1,0.4847318084410482,0,1,0
RU000A0JVA10,GTLK   7.980 03/06/25 PUT,1.537,5000000000.0,8.0,6,1,2022-01-01,1.0,1,0.4213493142341913,0,1,0
RU000A0JVVA7,FASPM 12.500 10/13/22,0.6970000000000001,9000000000.0,8.0,8,1,2022-01-01,1.0,1,0.457206446592992,0,1,0
RU000A0JTVJ2,FASPM  8.300 04/11/23 PUT,0.23,10000000000.0,8.0,6,1,2022-01-01,2.0,1,0.3648145882191464,0,1,0
RU000A100VX2,INOFC  7.900 09/26/29 PUT,5.694,7000000000.0,6.0,7,2,2022-01-01,3.0,0,0.4024355402214219,0,1,0
RU000A101D13,AFKS   7.100 01/26/23,0.965,10000000000.0,8.0,5,2,2022-01-01,2.0,0,0.6068722827123045,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,0.879,15000000000.0,9.0,8,1,2022-01-01,3.0,1,0.5067568609065574,0,1,0
RU000A101KK0,FASPM  6.750 03/26/24 PUT,2.018,6500000000.0,7.0,8,3,2022-01-01,3.0,0,0.4727107933127592,0,1,0
XS1946883342,ALFAB  9.350 08/06/22 MTN,0.519,10000000000.0,9.0,7,1,2022-01-01,-1.0,0,0.0,0,1,0
RU000A101S81,UNCRS  6.500 05/28/30 PUT,6.393,10000000000.0,7.0,4,2,2022-01-01,2.0,0,0.4924879493390251,0,1,0
XS1691350455,RUCAM  8.125 09/28/22 '22,0.6659999999999999,20000000000.0,10.0,7,1,2022-01-01,-1.0,0,0.0,0,1,0
RU000A0JTLJ3,USMHD  7.650 01/27/23 PUT,0.961,5000000000.0,8.0,7,1,2022-01-01,2.0,1,0.3530159098286497,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,0.961,5000000000.0,7.0,7,2,2022-01-01,2.0,1,0.2408762468639389,0,1,0
RU000A102Y58,BRSSD  9.600 04/01/24,1.995,6000000000.0,7.0,3,3,2022-01-01,3.0,0,0.4948698469212398,0,1,0
RU000A0JS5R1,VNESH  6.200 03/17/22 PUT,0.153,5000000000.0,6.0,3,3,2022-01-01,3.0,1,0.0,0,1,0
RU000A0JS603,VNESH  6.250 08/11/22 PUT,0.541,5000000000.0,8.0,3,2,2022-01-01,3.0,1,0.4361578199118216,0,1,0
RU000A0JXSF8,TRMK   7.600 05/21/27 PUT,4.42,10000000000.0,7.0,3,3,2022-01-01,2.0,0,0.4373582783988407,0,1,0
RU000A102CL3,RUGV   1.850 11/20/32,9.885,1250000000.0,9.0,7,1,2022-01-01,1.0,0,0.3959093834182691,1,0,0
